"","shop","URL","type","name","ingredients","Valeurs Energétiques en Kj (ap100g/ml)","Valeurs Energétiques en Kcal (ap100g/ml)","Matières grasses (en g) (ap100g/ml)","dont acides gras saturés (en g) (ap100g/ml)","Glucides (en g) (ap100g/ml)","dont sucres (en g) (ap100g/ml)","Protéines (en g) (ap100g/ml)","Sel (en g) (ap100g/ml)","Valeurs Energétiques en Kj (ap_jour_%)","Valeurs Energétiques en Kcal (ap_jour_%)","Matières grasses (en g) (ap_jour_%)","dont acides gras saturés (en g) (ap_jour_%)","Glucides (en g) (ap_jour_%)","dont sucres (en g) (ap_jour_%)","Protéines (en g) (ap_jour_%)","Sel (en g) (ap_jour_%)","Fibres alimentaires (en g) (ap100g/ml)","Fibres alimentaires (en g) (ap_jour_%)","Vitamine D (en µg) (ap100g/ml)","Calcium (en mg) (ap100g/ml)","Vitamine D (en µg) (ap_jour_%)","Calcium (en mg) (ap_jour_%)","Amidon (en g) (ap100g/ml)","Vitamine E (en mg) (ap100g/ml)","Vitamine C (en mg) (ap100g/ml)","Vitamine B6 (en mg) (ap100g/ml)","Potassium (en mg) (ap100g/ml)","Chlorure (en mg) (ap100g/ml)","Magnésium (en mg) (ap100g/ml)","Zinc (en mg) (ap100g/ml)","Amidon (en g) (ap_jour_%)","Vitamine E (en mg) (ap_jour_%)","Vitamine C (en mg) (ap_jour_%)","Vitamine B6 (en mg) (ap_jour_%)","Potassium (en mg) (ap_jour_%)","Chlorure (en mg) (ap_jour_%)","Magnésium (en mg) (ap_jour_%)","Zinc (en mg) (ap_jour_%)","Vitamine A (en µg) (ap100g/ml)","Vitamine K (en µg) (ap100g/ml)","Thiamine (en mg) (ap100g/ml)","Riboflavine (en mg) (ap100g/ml)","Niacine (en mg) (ap100g/ml)","Acide folique (en µg) (ap100g/ml)","Vitamine B12 (en µg) (ap100g/ml)","Acide pantothénique (en mg) (ap100g/ml)","Phosphore (en mg) (ap100g/ml)","Fer (en mg) (ap100g/ml)","Cuivre (en mg) (ap100g/ml)","Manganèse (en mg) (ap100g/ml)","Fluorure (en mg) (ap100g/ml)","Iode (en µg) (ap100g/ml)","Vitamine A (en µg) (ap_jour_%)","Vitamine K (en µg) (ap_jour_%)","Thiamine (en mg) (ap_jour_%)","Riboflavine (en mg) (ap_jour_%)","Niacine (en mg) (ap_jour_%)","Acide folique (en µg) (ap_jour_%)","Vitamine B12 (en µg) (ap_jour_%)","Acide pantothénique (en mg) (ap_jour_%)","Phosphore (en mg) (ap_jour_%)","Fer (en mg) (ap_jour_%)","Cuivre (en mg) (ap_jour_%)","Manganèse (en mg) (ap_jour_%)","Fluorure (en mg) (ap_jour_%)","Iode (en µg) (ap_jour_%)"
"340","Auchan","https://www.auchan.fr/activia-yaourts-aux-fruits-bifidus-mure-framboise-4x125g/pr-225681","adult","Activia Yaourts aux fruits bifidus mûre framboise  4x125g","LAIT entier (Origine: France) fruits (8%) : mûre 5,5%, framboise 2,5% sucre (6,4%) LAIT écrémé concentré ou en poudre (Origine: UE) crème (LAIT) (Origine: France) épaississants (amidon transformé / E1422, pectine / E440) arôme naturel correcteurs d'acidité (acide citrique / E330, citrates de sodium / E331) concentré de carotte pourpre ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)","
            377
        ","
            90
        ","
            3.4
        ","
            2.3
        ","
            11.3
        ","
            11
        ","
            3.3
        ","
            0.13
        ","
            6
        ","
            6
        ","
            6
        ","
            14
        ","
            5
        ","
            15
        ","
            8
        ","
            3
        ","0","0","0","
            123
        ","0","
            15
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Auchan","https://www.auchan.fr/gervita-specialite-laitiere-nature-sur-lit-de-fraises-8x100g/pr-869522","adult","GERVITA Spécialité laitière nature sur lit de fraises 8x100g","Fromage blanc (LAIT) (46,4%) crème (LAIT) fraise (10%) sucre (8,9%) poire (4,6%) sirop de glucose-fructose (2,8%) épaississants: amidon transformé (E1422), pectine(E440), gomme guar (E412) gélatine (non porcine) correcteurs d'acidité: acide citrique (E330), citrate de sodium (E331), citrates de calcium (E333) arômes (LAIT) colorants: cochenille (E120), béta-carotène (E160a) gousses de vanille épuisées ferments lactiques (LAIT) LAIT : Origine France","
            639
        ","
            153
        ","
            8.3
        ","
            5.8
        ","
            15
        ","
            14.5
        ","
            4.4
        ","
            0.11
        ","
            8
        ","
            8
        ","
            12
        ","
            29
        ","
            6
        ","
            16
        ","
            9
        ","
            2
        ","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Auchan","https://www.auchan.fr/activia-yaourts-aux-fruits-bifidus-ananas-4x125g/pr-225672","adult","Activia Yaourts aux fruits bifidus ananas 4x125g","LAIT entier (Origine: France) ananas (8%) sucre (5,9%) LAIT écrémé concentré ou en poudre (Origine: UE) crème (LAIT) (Origine: France) épaississants (amidon transformé / E1422, pectine / E440) arôme naturel correcteurs d'acidité (acide citrique / E330, citrates de sodium / E331) concentré de carotte ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)","
            371
        ","
            88
        ","
            3.3
        ","
            2.3
        ","
            11.3
        ","
            11
        ","
            3.3
        ","
            0.12
        ","
            6
        ","
            6
        ","
            6
        ","
            14
        ","
            5
        ","
            15
        ","
            8
        ","
            3
        ","0","0","0","
            117
        ","0","
            14
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Auchan","https://www.auchan.fr/savoie-yaourt-yaourt-bio-sur-lit-de-framboises-4x125g/pr-28740","adult","SAVOIE YAOURT Yaourt bio sur lit de framboises 4x125g","LAIT*(origine : France) partiellement concentré, sucre de canne* 11%, framboise* 10%, jus de sureau concentré*, amidon*, épaississant&#xa0;: pectines, arômes naturels, FERMENTS LACTIQUES. *issu de l'agriculture biologique.&#xa0;","
            424
        ","
            101
        ","
            2.9
        ","
            1.9
        ","
            15
        ","
            15
        ","
            3
        ","
            0.13
        ","
            6
        ","
            6
        ","
            5
        ","
            12
        ","
            7
        ","
            21
        ","
            8
        ","
            3
        ","0","0","0","
            116
        ","0","
            
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Auchan","https://www.auchan.fr/activia-yaourts-au-bifidus-et-aux-fruits-panaches-16x125g/pr-291459","adult","Activia Yaourts au bifidus et aux fruits panachés 16x125g","LAIT entier (Origine: France) fruits: fraise (8,4%), mangue (8,3%), rhubarbe (8%), abricot (8%), cerise (8%), figue (8%) LAIT écrémé concentré ou en poudre (Origine: UE) sucre (6,3% en moyenne) amidon de tapioca (dans variétés cerise et rhubarbe) crème (LAIT) (Origine: France) épaississants (pectines de fruits (E440)) concentrés de carotte et de citrouille (dans variété mangue) ferments (dont ferments du yaourt et Bifidobacterium (Bifidus ActiRegularis)) (LAIT) arômes naturels (LAIT dans variétés fraise et figue) sucre caramélisé (dans variété rhubarbe) jus de citron, de carotte, et de carotte noire concentrés (dans variétés fraise, figue et abricot) concentré de carotte (dans variété figue) concentrés de carotte et de myrtille (dans variété cerise) concentré des minéraux du LAIT","
            367
        ","
            87
        ","
            2.8
        ","
            2
        ","
            11.7
        ","
            11.5
        ","
            3.7
        ","
            0.14
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","0","0","0","
            138
        ","0","
            17
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Auchan","https://www.auchan.fr/savoie-yaourt-yaourt-bio-sur-lit-de-myrtilles-4x125g/pr-367615","adult","SAVOIE YAOURT Yaourt bio sur lit de myrtilles 4x125g","LAIT* (origine : France) partiellement concentré, myrtille* 11%, sucre de canne* 9.5%, amidon, épaississant : pectines, arômes naturels, FERMENTS LACTIQUES.*issu de l'agriculture biologique.","
            409
        ","
            97
        ","
            2.8
        ","
            1.9
        ","
            15
        ","
            14
        ","
            3
        ","
            0.11
        ","
            6
        ","
            6
        ","
            5
        ","
            12
        ","
            7
        ","
            20
        ","
            7
        ","
            2
        ","0","0","0","
            108
        ","0","
            
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Auchan","https://www.auchan.fr/activia-yaourts-aux-fruits-bifidus-myrtille-4x125g/pr-225401","adult","Activia Yaourts aux fruits bifidus myrtille 4x125g","LAIT entier (Origine: France) LAIT écrémé concentré ou en poudre (Origine: UE) fruits (8%) : myrtille 4,8%, cassis 3,2% sucre (5,9%) crème (LAIT) (Origine: France) épaississants (amidon transformé / E1422, pectine / E440) jus concentré de sureau correcteur d'acidité (citrates de sodium / E331) arômes naturels ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)","
            385
        ","
            92
        ","
            3.4
        ","
            2.3
        ","
            11.3
        ","
            11
        ","
            3.7
        ","
            0.17
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","0","0","0","
            135
        ","0","
            16
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Auchan","https://www.auchan.fr/auchan-yaourt-brasse-et-mixe-aux-fruits-rouges-4x125g/pr-868880","adult","AUCHAN Yaourt brassé et mixé aux fruits rouges 4x125g","Lait  entier, sucre 9,8%, fruits (fraise 5% ou framboise 5% ou fruits rouges : cerise 1,5%, fraise 1,4%, groseille 1,4%, cassis 0,7%), protéines de  lait,  amidon modifié de maïs ; épaississants : gomme guar, pectines ; arômes naturels, colorant : carmins, jus de carotte noire, ferments  lactiques . Elaboré à partir de lait origine France","
            390
        ","
            93
        ","
            3
        ","
            1.9
        ","
            13.1
        ","
            12.8
        ","
            3.3
        ","
            0.15
        ",NA,NA,NA,NA,NA,NA,NA,NA,"
            0
        ",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Auchan","https://www.auchan.fr/pechalou-panache-de-yaourts-aux-fruits-6x125g/pr-300684","adult","PECHALOU Panaché de yaourts aux fruits 6x125g","Yaourt 82% (LAIT ENTIEr 75%, LAIT éCRéMé EN POUDRE, sucre, ferments lactiques) préparation de fruit 18% ( abricot (morceaux et purée) 9% / fraise de Dordogne 10,3% / framboise (morceaux et purée) 11%, &#xa0;saccharose, amidon natif, aromes naturels, jus de citron concentré, selon le fruit :anti oxydant : acide ascorbique )","
            420
        ","
            100
        ","
            3
        ","
            2
        ","
            14.5
        ","
            13.9
        ","
            3.8
        ","
            0.15
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Auchan","https://www.auchan.fr/pechalou-yaourt-brasse-a-la-mangue-4x125g/pr-26220","adult","PECHALOU Yaourt brassé à la mangue 4x125g","LAIT entier 75,8 % - mangue (cube et purée) 9,6 % - sucre - LAIT écrémé en poudre - amidon natif de maïs - arômes naturels - ferments lactiques du yaourt - colorant naturel : jus concentré de carotte - jus de citron concentré.","
            407
        ","
            97
        ","
            3
        ","
            1.9
        ","
            13.9
        ","
            13.4
        ","
            3.7
        ","
            0.13
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Auchan","https://www.auchan.fr/recette-cremeuse-yaourts-aux-fruits-rouges-8x125g/pr-793097","adult","Recette crémeuse Yaourts aux fruits rouges  8x125g","LAIT entier (Origine France) sucre (9,7% en moyenne) fruits (5,6%) (abricot, mirabelle, pêche) LAIT écrémé concentré ou en poudre (Origine UE) crème (LAIT) (Origine France) épaississants (amidons transformés / E1442, amidon transformé / E1422 (dans variété abricot), gomme guar / E412 (dans variétés abricot et pêche), carraghénanes / E407) sirop de glucose-fructose (0,6%) (dans variétés abricot et pêche) arômes ferments lactiques (LAIT) colorants (extrait de paprika / E160c, riboflavine / E101) (dans variétés abricot et pêche) correcteurs d'acidité (acide ascorbique / E300 (dans variété mirabelle), acide citrique / E330, citrate de sodium / E331)","
            436
        ","
            104
        ","
            3.3
        ","
            2.3
        ","
            15.4
        ","
            14.6
        ","
            3
        ","
            0.15
        ","
            6
        ","
            6
        ","
            6
        ","
            15
        ","
            7
        ","
            20
        ","
            8
        ","
            3
        ","0","0","0","
            106.6
        ","0","
            
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Auchan","https://www.auchan.fr/les-300-bio-yaourt-brasse-bio-abricot-et-peche-4x125g/pr-288783","adult","LES 300 & BIO Yaourt brassé bio abricot et pêche 4x125g","LAIT entier * 79% Sucre de canne * (teneur moyenne) 7.9% Abricot * 7% Pêche * 7% Crème (LAIT) * Poudre de LAIT écrémé * Amidon Arômes naturels Jus concentré de citron * Ferments lactiques (LAIT) * Ingrédients issus de l'agriculture biologique","
            398
        ","
            95
        ","
            4.1
        ","
            2.5
        ","
            11
        ","
            11
        ","
            3.5
        ","
            0.08
        ",NA,NA,NA,NA,NA,NA,NA,NA,"
            0
        ",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Auchan","https://www.auchan.fr/ker-ronan-yaourt-brasse-aux-myrtilles-4x125g/pr-129387","adult","KER RONAN Yaourt brassé aux myrtilles 4x125g","LAIT entier 75,5% (origine: France, Morbihan), sucre myrtille 6,8%, LAIT écrémé en poudre, fermants lactiques du yaourt, amidon, gélifiant : pectine, arôme, conservateur du fruit: sorbate de potassium.","
            412
        ","
            98
        ","
            2.9
        ","
            1.7
        ","
            13.9
        ","
            13.2
        ","
            3.9
        ","
            0.1
        ",NA,NA,NA,NA,NA,NA,NA,NA,"
            0.4
        ",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Auchan","https://www.auchan.fr/panier-de-yoplait-yaourt-vegetal-au-lait-de-coco-mangue-passion-4x100g/pr-298802","adult","Panier de Yoplait Yaourt végétal au lait de coco mangue passion 4x100g","Ingrédients : Lait de coco allégé 39% (Eau, Crème de noix de coco) - Eau - Mangue 8.8% - Sucre 8.8% - Amidon transformé de manioc - Fruit de la passion 2.2% - Jus de citron - Phosphate de Calcium - Amidon transformé de maïs - Arôme naturel - Epaississant : Carraghénanes - Sel - Correcteur d'acidité : Citrates de sodium - Concentré de Carotte et de Citrouille - Ferments lactiques.","
            410
        ","
            98
        ","
            4
        ","
            3.6
        ","
            14.7
        ","
            10.1
        ","
            0.5
        ","
            0.14
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","
            120
        ","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Auchan","https://www.auchan.fr/pechalou-yaourt-brasse-a-la-fraise-de-dordogne-4x125g/pr-32210","adult","PECHALOU Yaourt brassé à la fraise de Dordogne 4x125g","LAIT entier 77 % - fraise de Dordogne 10,3 % - sucre - LAIT écrémé en poudre - amidon transformé de maïs - arômes - ferments lactiques du yaourt - épaississants : carraghénanes - conservateur de fruit : sorbate de potassium.","
            430
        ","
            130
        ","
            3
        ","
            1.09
        ","
            15.2
        ","
            14.9
        ","
            3.8
        ","
            0.13
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Auchan","https://www.auchan.fr/mamie-nova-yaourt-a-la-fraise-des-bois-2x120g/pr-195339","adult","MAMIE NOVA Yaourt à la fraise des bois 2x120g","Ingrédients : LAIT entier, CREME, sauce aux fraises et fraises des bois 11% (fruits 70 % : fraise 38% - fraise des bois 32%, sucre, amidon modifié, épaississants : carraghénanes - gomme guar, colorant : carmin de cochenille, arôme), sucre, protéines de LAIT, amidon modifié, gélatine bovine, épaississant : gomme guar, émulsifiant : E472b, arôme naturel de vanille, ferments lactiques (LAIT). Présence possible de SOJA et de FRUITS A COQUE.","
            569
        ","
            136
        ","
            7.7
        ","
            5
        ","
            13
        ","
            11
        ","
            3.6
        ","
            0.09
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            0.2
        ","
            
        ","0","
            113
        ","0","
            14
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Auchan","https://www.auchan.fr/danone-yaourt-myrtille-cassis-2x145g/pr-327972","adult","DANONE Yaourt myrtille cassis 2x145g","yaourt (LAIT entier (63,2%), LAIT écrémé concentré ou en poudre (11,1%),crème (LAIT) (1,9%), ferments lactiques (LAIT)) myrtille (8,0%) cassis(8,0%) sucre (6,3%) LAIT : Origine France","
            394
        ","
            94
        ","
            3
        ","
            2
        ","
            12.2
        ","
            12.2
        ","
            4
        ","
            0.18
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","0","0","0","
            141
        ","0","
            17
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Auchan","https://www.auchan.fr/pechalou-yaourt-a-l-abricot-4x125g/pr-31954","adult","PECHALOU Yaourt à l'abricot 4x125g","LAIT entier 77 % - sucre - abricot 8,2 % - LAIT écrémé en poudre - amidon transformé de maïs - arôme - ferments lactiques du yaourt - épaississants : pectine - conservateur de fruit : sorbate de potassium.","
            388
        ","
            93
        ","
            3
        ","
            1.9
        ","
            12.7
        ","
            12
        ","
            3.8
        ","
            0.13
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Auchan","https://www.auchan.fr/pechalou-yaourt-a-la-creme-de-chataigne-2x125g/pr-803579","adult","PECHALOU Yaourt à la crème de châtaigne 2x125g","LAIT entier 67 % - crème de châtaigne 17,3 % (sucre 8,7 %, châtaigne 6,6 %, arôme naturel de vanille) - crème 10,5 % - sucre 3,5 % - conservateur du fruit : sorbate de potassium - ferment lactique du yaourt.","
            535
        ","
            128
        ","
            5.9
        ","
            3.6
        ","
            16.4
        ","
            14.7
        ","
            2.4
        ","
            0.13
        ",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Auchan","https://www.auchan.fr/danone-fruits-d-ici-yaourt-aux-fruits-jaunes-2x145g/pr-327976","adult","Danone fruits d'ici Yaourt aux fruits jaunes 2x145g","yaourt (LAIT entier (62,5%), LAIT écrémé concentré ou en poudre (10,9%),crème (LAIT) (1,9%), ferments lactiques (LAIT)) abricot (17,6%) sucre (6,0%) romarin (0,02%) LAIT : Origine France","
            387
        ","
            92
        ","
            2.9
        ","
            2
        ","
            12.4
        ","
            12.2
        ","
            3.9
        ","
            0.19
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","
            
        ","0","0","0","
            137
        ","0","
            17
        ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
